"Nr.zrodla","C","Si","S","P","Mg","Mn","Ni","Cu","Mo","Cr","Al","Sn","B","V","Wydzielenia.grafitu","Udzial.wydzielen.grafitu","Srednica.sferoidow","Wielkosc.sferoidow","Nodularity","Udzial.perlitu","Udzial.ferrytu","Rm.as.cast","A5.as.cast","Minimalna.grubosc.scianki","Temperatura.austenityzacji","Czas.austenityzacji","Temperatura.przemiany.izotermicznej","Czas.przemiany.izotermicznej","Rm","R0.2","A5","Udarnosc.Charpy","Temperatura.pomiaru.udarnosci","Udzial.austenitu","Martensite.volume.fraction.X","Retained.austenite.volume.fraction.X","Twardosc"
162,3.64,3.06,0.01,0.02,0.025,0.11,NA,NA,NA,NA,NA,NA,NA,NA,2170,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,20,400,120,NA,NA,NA,NA,NA,NA,NA,12.5,271.7142457917
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,275,120,1208,935,1.1,NA,NA,NA,NA,NA,382.225519959467
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,275,120,1299,948,1.3,NA,NA,NA,NA,NA,382.225519959467
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,275,120,1078,779,2.9,NA,NA,NA,NA,NA,382.225519959467
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,275,75,1429,1139,1.4,NA,NA,NA,NA,NA,452.908668669523
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,275,75,1532,1195,1.1,NA,NA,NA,NA,NA,452.908668669523
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,275,75,1455,1078,1.1,NA,NA,NA,NA,NA,452.908668669523
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,350,60,922,753,7.1,NA,NA,NA,NA,NA,272.852606804969
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,350,60,1013,714,7.7,NA,NA,NA,NA,NA,272.852606804969
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,350,60,987,649,8,NA,NA,NA,NA,NA,272.852606804969
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,350,30,1117,740,6.3,NA,NA,NA,NA,NA,272.852606804969
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,350,30,1052,714,3.7,NA,NA,NA,NA,NA,272.852606804969
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,350,30,1130,779,7.4,NA,NA,NA,NA,NA,272.852606804969
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,350,10,1169,662,5.7,NA,NA,NA,NA,NA,336.427443579761
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,350,10,1182,701,4.6,NA,NA,NA,NA,NA,336.427443579761
3,3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,900,60,350,10,1143,792,3.7,NA,NA,NA,NA,NA,336.427443579761
7,3.58,1.95,0.01,0.02,0.046,0.18,0.38,1.08,0.18,NA,NA,NA,NA,NA,250,NA,NA,6,100,NA,NA,NA,NA,10,920,60,280,120,1597,1250,3.2,6,NA,NA,NA,NA,490.135056837774
7,3.58,1.95,0.01,0.02,0.046,0.18,0.38,1.08,0.18,NA,NA,NA,NA,NA,250,NA,NA,6,100,NA,NA,NA,NA,10,900,60,360,90,1113,850,11.9,9,NA,NA,NA,NA,359.413323817789
7,3.4,2.77,0.01,0.01,0.04,0.45,1.43,1.17,0.18,NA,NA,NA,NA,NA,137,NA,NA,5,80,NA,NA,NA,NA,10,920,60,280,120,1450,1120,4.8,6,NA,NA,NA,NA,450.352910069118
7,3.4,2.77,0.01,0.01,0.04,0.45,1.43,1.17,0.18,NA,NA,NA,NA,NA,137,NA,NA,5,80,NA,NA,NA,NA,10,900,60,360,90,1133,890,12.5,8,NA,NA,NA,NA,349.594912424848
9,3.68,2.52,0.01,0.03,0.02,0.29,1.36,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,400,50,NA,NA,NA,14.4,21,NA,NA,NA,299.436350221506
9,3.56,2.46,0.01,0.03,0.03,0.24,0,0.86,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,400,50,NA,NA,NA,15.5,21,NA,NA,NA,300.203047348512
9,3.73,2.46,0.01,0.03,0.04,0.47,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,400,50,NA,NA,NA,15.7,21,NA,NA,NA,294.165854849969
9,3.53,2.53,0.02,0.04,0.03,0.25,0,0,0.35,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,400,50,NA,NA,NA,12,21,NA,NA,NA,308.059345349385
11,3.6,2.4,0.01,0.08,0.06,0.2,1.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,360,90,844,769,1.7,44.1,NA,NA,NA,NA,258.623948443119
11,3.6,2.4,0.01,0.08,0.06,0.2,1.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,300,90,1026,800,4.3,25.5,NA,NA,NA,NA,369.575965630391
11,3.6,2.4,0.01,0.08,0.06,0.2,1.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,260,90,1104,857,2.6,18.6,NA,NA,NA,NA,450.352910069118
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,325,360,1352,NA,1.1,NA,NA,NA,NA,NA,434.076103825653
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,325,360,NA,NA,NA,NA,NA,NA,NA,NA,434.076103825653
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,325,360,NA,NA,NA,NA,NA,NA,NA,NA,434.076103825653
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,360,240,936,NA,4.7,NA,NA,NA,NA,NA,314.592229652239
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,360,240,929,NA,NA,NA,NA,NA,NA,NA,314.592229652239
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,360,240,968,NA,NA,NA,NA,NA,NA,NA,314.592229652239
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,325,240,1313,NA,NA,NA,NA,NA,NA,NA,423.148333772565
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,325,240,1261,NA,3.7,NA,NA,NA,NA,NA,423.148333772565
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,325,240,1329,NA,1.6,NA,NA,NA,NA,NA,423.148333772565
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,275,240,1137,NA,NA,NA,NA,NA,NA,NA,360.414097630165
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,275,240,1163,NA,NA,NA,NA,NA,NA,NA,360.414097630165
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,275,240,1157,NA,0.6,NA,NA,NA,NA,NA,360.414097630165
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,360,120,975,NA,4.2,NA,NA,NA,NA,NA,308.863907822553
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,360,120,871,NA,2,NA,NA,NA,NA,NA,308.863907822553
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,360,120,955,NA,3.1,NA,NA,NA,NA,NA,308.863907822553
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,325,120,1358,NA,0.6,NA,NA,NA,NA,NA,421.951348620982
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,325,120,1326,NA,NA,NA,NA,NA,NA,NA,421.951348620982
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,325,120,1352,NA,NA,NA,NA,NA,NA,NA,421.951348620982
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,275,120,1176,NA,5.2,NA,NA,NA,NA,NA,362.425972167505
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,275,120,1150,NA,3,NA,NA,NA,NA,NA,362.425972167505
12,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,275,120,1131,NA,1.1,NA,NA,NA,NA,NA,362.425972167505
15,3.91,2.17,0.02,0.06,0.035,0,0,0.58,0.11,NA,NA,NA,NA,NA,125,NA,NA,NA,90,NA,NA,NA,NA,NA,900,120,360,360,953,NA,4,NA,NA,NA,NA,NA,311.706984624192
15,3.91,2.17,0.02,0.06,0.035,0,0,0.58,0.11,NA,NA,NA,NA,NA,125,NA,NA,NA,90,NA,NA,NA,NA,NA,900,120,325,240,1340,NA,1.45,NA,NA,NA,NA,NA,425.552630988319
15,3.91,2.17,0.02,0.06,0.035,0,0,0.58,0.11,NA,NA,NA,NA,NA,125,NA,NA,NA,90,NA,NA,NA,NA,NA,900,120,275,120,1152,NA,3.1,NA,NA,NA,NA,NA,361.418313746737
16,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,900,120,325,360,NA,NA,NA,NA,NA,NA,NA,NA,388.188893249755
16,3.91,2.17,0.02,0.06,0.035,0.35,0,0.58,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,900,120,325,0,NA,NA,NA,NA,NA,NA,NA,NA,425.552630988319
19,3.56,2.35,0.007,0.025,0.047,0.23,0.48,0.51,0,NA,NA,NA,NA,NA,73,NA,NA,NA,87,NA,NA,836,7.9,16,900,90,300,180,1148,1048,2.75,95,NA,10,NA,NA,324.804632610114
19,3.6,2.4,0.007,0.022,0.045,0.23,0,0.62,0,NA,NA,NA,NA,NA,71,NA,NA,NA,85,NA,NA,778,8,16,900,90,300,180,1158,1057,2.7,97,NA,5.8,NA,NA,319.636469655637
19,3.6,2.26,0.004,0.025,0.043,0.24,0.46,0.48,0,NA,NA,NA,NA,NA,60,NA,NA,NA,87.5,NA,NA,890,6.55,16,900,90,300,180,1152,1051,2.13,137,NA,6,NA,NA,352.504291648666
19,3.57,2.51,0.012,0.031,0.042,0.2,0,0.64,0,NA,NA,NA,NA,NA,71,NA,NA,NA,82.5,NA,NA,733,7.3,16,900,90,300,180,1151,1050,3.33,100.6,NA,4.96,NA,NA,313.763571049694
19,3.51,2.3,0.008,0.02,0.04,0.23,0,0.62,0,NA,NA,NA,NA,NA,88,NA,NA,NA,90,NA,NA,750,6.48,16,900,90,300,180,1188.5,1092,2.4,102,NA,NA,NA,NA,323.068142408502
19,3.55,2.68,0.02,0.038,0.033,0.34,0,0.62,0,NA,NA,NA,NA,NA,88,NA,NA,NA,92.5,NA,NA,697,10,16,900,90,300,180,1273,NA,8,90.8,NA,5.2,NA,NA,309.671912599919
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,330,300,NA,NA,NA,NA,NA,NA,NA,NA,369.575965630391
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,330,300,NA,NA,NA,NA,NA,NA,NA,NA,413.668837077411
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,330,300,NA,NA,NA,NA,NA,NA,NA,NA,390.933940514579
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,240,360,240,NA,NA,NA,NA,NA,NA,NA,NA,359.413323817789
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,240,360,240,NA,NA,NA,NA,NA,NA,NA,NA,369.575965630391
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,240,360,240,NA,NA,NA,NA,NA,NA,NA,NA,369.575965630391
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,120,300,240,NA,NA,NA,NA,NA,NA,NA,NA,369.575965630391
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,120,300,240,NA,NA,NA,NA,NA,NA,NA,NA,402.129273586165
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,120,300,240,NA,NA,NA,NA,NA,NA,NA,NA,390.933940514579
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,120,360,240,NA,NA,NA,NA,NA,NA,NA,NA,380.082837862655
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,120,360,240,NA,NA,NA,NA,NA,NA,NA,NA,402.129273586165
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,120,360,240,NA,NA,NA,NA,NA,NA,NA,NA,402.129273586165
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,240,300,240,NA,NA,NA,NA,NA,NA,NA,NA,425.552630988319
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,240,300,240,NA,NA,NA,NA,NA,NA,NA,NA,425.552630988319
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,240,300,240,NA,NA,NA,NA,NA,NA,NA,NA,425.552630988319
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,180,330,180,NA,NA,NA,NA,NA,NA,NA,NA,413.668837077411
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,180,330,180,NA,NA,NA,NA,NA,NA,NA,NA,402.129273586165
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,180,330,180,NA,NA,NA,NA,NA,NA,NA,NA,402.129273586165
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,390,180,NA,NA,NA,NA,NA,NA,NA,NA,270.343471576796
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,390,180,NA,NA,NA,NA,NA,NA,NA,NA,270.343471576796
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,390,180,NA,NA,NA,NA,NA,NA,NA,NA,270.343471576796
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,330,180,NA,NA,NA,NA,NA,NA,NA,NA,413.668837077411
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,300,330,180,NA,NA,NA,NA,NA,NA,NA,NA,390.933940514579
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,330,180,NA,NA,NA,NA,NA,NA,NA,NA,380.082837862655
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,330,180,NA,NA,NA,NA,NA,NA,NA,NA,413.668837077411
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,300,330,180,NA,NA,NA,NA,NA,NA,NA,NA,359.413323817789
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,330,180,NA,NA,NA,NA,NA,NA,NA,NA,402.129273586165
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,330,180,NA,NA,NA,NA,NA,NA,NA,NA,413.668837077411
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,300,330,180,NA,NA,NA,NA,NA,NA,NA,NA,369.575965630391
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,330,180,NA,NA,NA,NA,NA,NA,NA,NA,402.129273586165
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,270,180,NA,NA,NA,NA,NA,NA,NA,NA,490.135056837774
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,270,180,NA,NA,NA,NA,NA,NA,NA,NA,504.084233266649
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,270,180,NA,NA,NA,NA,NA,NA,NA,NA,533.015277383381
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,180,330,180,NA,NA,NA,NA,NA,NA,NA,NA,369.575965630391
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,180,330,180,NA,NA,NA,NA,NA,NA,NA,NA,380.082837862655
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,180,330,180,NA,NA,NA,NA,NA,NA,NA,NA,359.413323817789
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,240,360,120,NA,NA,NA,NA,NA,NA,NA,NA,369.575965630391
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,240,360,120,NA,NA,NA,NA,NA,NA,NA,NA,380.082837862655
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,240,360,120,NA,NA,NA,NA,NA,NA,NA,NA,380.082837862655
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,120,300,120,NA,NA,NA,NA,NA,NA,NA,NA,490.135056837774
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,120,300,120,NA,NA,NA,NA,NA,NA,NA,NA,504.084233266649
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,120,300,120,NA,NA,NA,NA,NA,NA,NA,NA,476.530110828561
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,120,360,120,NA,NA,NA,NA,NA,NA,NA,NA,390.933940514579
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,120,360,120,NA,NA,NA,NA,NA,NA,NA,NA,402.129273586165
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,120,360,120,NA,NA,NA,NA,NA,NA,NA,NA,402.129273586165
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,240,300,120,NA,NA,NA,NA,NA,NA,NA,NA,437.780655318888
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,240,300,120,NA,NA,NA,NA,NA,NA,NA,NA,390.933940514579
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,240,300,120,NA,NA,NA,NA,NA,NA,NA,NA,413.668837077411
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,330,60,NA,NA,NA,NA,NA,NA,NA,NA,413.668837077411
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,330,60,NA,NA,NA,NA,NA,NA,NA,NA,413.668837077411
21,3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,180,330,60,NA,NA,NA,NA,NA,NA,NA,NA,413.668837077411
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,400,240,NA,NA,NA,NA,NA,NA,NA,NA,305.666311755058
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,300,240,NA,NA,NA,NA,NA,NA,NA,NA,340.120731451568
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,400,150,860,NA,1.8,NA,NA,5,NA,NA,290.50448442477
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,300,150,NA,NA,NA,NA,NA,NA,NA,NA,340.120731451568
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,400,90,NA,NA,2.9,NA,NA,4,NA,NA,276.719578773126
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,300,60,NA,NA,NA,NA,NA,NA,NA,NA,330.990780897949
